match id,dataset_type,win_pred_team_id,win_pred_score,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10
9096975,train,237,0.5869470374438575,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,136.0,148.46666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9457650,train,35790,0.5773623641024944,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,156.8,144.06666666666666,0.75,0.794544138657042,0.3191011235955056,0.6,0.2,1.3421052631578947,0.8762093319626748
9272584,train,33914,0.6265636821184821,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.625,147.33333333333334,145.73333333333332,1.04,0.9944278912435868,0.5587392550143266,1.65,0.78,1.0769230769230769,1.0720495420122762
9684128,train,13131,0.6209376654393396,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5,147.53333333333333,126.26666666666668,0.59,0.8248274107986339,1.6666666666666667,0.66,0.59,1.0,0.7433621055153671
9388385,train,17583,0.6210938664802996,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8333333333333334,159.66666666666666,135.13333333333333,0.99,0.962186552529544,0.6033834586466165,1.0,2.59,1.453846153846154,1.0219073421839355
9051020,train,40550,0.6232778827801104,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6,165.56666666666666,155.13333333333333,2.6,0.8113746500490288,0.3278688524590163,0.17,1.0,1.0,0.9415998778362435
9262196,train,38814,0.5322062868201372,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.75,141.63333333333333,130.8,0.31,0.8156893651202618,0.4921875,0.89,0.94,1.098901098901099,0.8765834850820221
9684541,train,15497,0.5518614518227095,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,11.0,149.2,123.4,0.48,1.1028336698461323,0.2578125,1.0,1.43,1.0,1.1918498916955698
9225341,train,41,0.5595952923074006,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9333333333333332,156.0,141.2,1.63,1.1640644834973026,2.010758472296934,2.2,1.87,1.1666666666666667,1.1680894780658395
9615066,train,41,0.5204025314277654,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,166.0,141.66666666666666,1.35,1.088116312147102,1.976923076923077,1.5,1.4,1.2321428571428572,1.0534913229532543
9484691,train,44904,0.6811768810463134,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.2857142857142858,183.13333333333333,160.73333333333332,1.05,1.557070475317057,1.0593058733791,0.88,0.53,1.0677083333333333,1.0832649879093736
9128685,train,30421,0.6280651886816229,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,166.8,162.93333333333334,1.67,1.4798114766046355,9.625,2.0,1.88,0.7707509881422925,1.2157516832456725
9085432,train,9701,0.5853290297452471,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.6,163.43333333333334,157.8,1.35,0.9480558479448982,0.7152847152847154,0.62,0.85,1.1755102040816328,1.1739832929026586
9087175,train,69,0.5667696420885477,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5384615384615384,141.1,138.46666666666667,2.8,0.9548028562230512,1.489825581395349,2.67,1.05,1.1721311475409837,0.9541059124763
9097290,train,23750,0.6214312694051798,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.333333333333333,142.36666666666667,154.2,1.0,2.157384987893462,1.0,2.5,1.0,2.0,1.164273082350474
9587080,train,36126,0.621599116136376,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6153846153846154,164.46666666666667,141.13333333333333,1.67,1.1253208014407925,0.981639344262295,0.7,0.5,0.717948717948718,1.0394448057239225
9262105,train,36084,0.5407103713526344,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.125,157.6,141.8,0.86,1.1722737602920903,1.776744186046512,0.5,0.46,0.4444444444444444,1.1100010403957947
9823029,train,237,0.6589788716080827,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.3333333333333333,0.0,115.46666666666668,4.0,1.3227547725498547,0.8397435897435898,1.17,1.5,1.1979166666666667,1.331325095571485
9433290,train,10618,0.5704992295986492,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,163.4,155.0,0.42,1.076109771491246,0.9392523364485982,1.33,0.95,0.9074074074074074,0.8783126047986924
8950836,train,55,0.650271095159258,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.7272727272727273,211.5,147.46666666666667,0.9,1.0085572857171483,1.849673202614379,0.87,0.93,1.0,0.9667939073521804
9084753,train,8182,0.5438817514463,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9090909090909092,159.13333333333333,146.4,0.57,1.0394435094547183,0.4473684210526316,1.0,0.86,0.7211538461538463,0.8466752449325937
9849643,train,251,0.5687334196846143,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.6666666666666667,127.5,150.93333333333334,0.62,1.0677549587502195,1.064516129032258,0.87,0.47,0.6086956521739131,1.1855262130610726
9433521,train,9876,0.6467918667076756,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0909090909090908,178.06666666666666,150.33333333333334,0.88,1.4252120836219566,1.8583333333333332,1.05,1.02,0.8162790697674419,1.07248703766957
9830743,train,209,0.5226415846566712,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,5.0,0.0,119.73333333333332,1.0,1.042536629262852,1.0,0.74,0.8,0.8695652173913043,1.3727178083970015
9271716,train,47480,0.6195540954264949,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.1111111111111112,147.53333333333333,137.8,0.25,2.294930052837632,8.384615384615385,1.0,0.25,0.7916666666666666,1.1241368857076033
9085453,train,10618,0.5757617212208679,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0909090909090908,173.8,167.2,1.97,1.15407285183394,1.2556332556332557,0.84,0.68,1.2397959183673468,1.1911852671009948
9433472,train,8301,0.5981713188997524,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.2,170.8,166.06666666666666,0.53,1.1113976281508997,0.9493333333333334,0.62,0.1,0.8936170212765957,1.0508240251174843
9085005,train,6698,0.5225811834741193,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,154.2,153.4,1.94,1.1296648425819749,0.7580645161290323,0.88,1.56,0.96,0.9833459079369116
9489395,train,46759,0.5817458696503766,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9375,142.8,142.33333333333334,0.93,1.034745054453044,1.7536231884057971,2.4,1.24,0.6857142857142857,1.1088260804661805
9344411,train,23841,0.5620412968690895,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.25,138.66666666666666,135.46666666666667,2.4,1.084482560147347,2.0,1.11,0.4,1.0,1.0556691091855963
9433017,train,8056,0.594714411855424,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4166666666666667,172.13333333333333,162.46666666666667,0.6,1.25026697992311,0.6194225721784777,1.0,0.83,0.9333333333333332,1.158212305339091
9123204,train,48,0.6079216011975346,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.9,157.5,140.33333333333334,1.75,1.1476366038510637,1.0368421052631578,2.71,2.19,0.9130434782608696,0.9041956841960443
9151064,train,27,0.6667354435557385,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5909090909090909,0.0,146.66666666666666,1.0,1.3173218142548595,1.1271186440677965,0.7,0.45,1.0508474576271185,1.18110796337966
9681629,train,223,0.5768140682252468,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.1666666666666667,142.25,143.26666666666668,0.51,1.020493728991217,0.1320754716981132,0.71,1.03,1.0666666666666669,0.8414632862552069
9085313,train,7258,0.5683583382043833,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7368421052631579,157.43333333333334,158.2,0.71,1.1159095382091009,0.8671328671328671,1.27,0.71,1.0666666666666669,1.1923426243582007
9128734,train,48341,0.5992559642780042,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4782608695652174,167.13333333333333,158.53333333333333,0.8,0.8395365286806562,0.6689342403628119,0.6,0.44,1.0,0.9327376105446338
8887878,train,33935,0.650083759742099,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.111111111111111,160.2,152.4,2.0,1.515907280881921,0.856338028169014,0.6,1.33,1.2857142857142856,1.027938477963246
9084949,train,8301,0.5920903899806316,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,155.06666666666666,146.66666666666666,0.75,1.118419087194883,1.1370967741935485,1.0,1.18,1.0493827160493827,1.0428855097270144
9433451,train,8987,0.5733350403838349,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.3333333333333333,170.8,166.06666666666666,0.5,1.0901926991620148,1.046875,0.93,1.5,0.9722222222222222,0.8993457692938469
9084935,train,7258,0.5558559661460047,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.25,155.06666666666666,146.66666666666666,1.0,1.215788529423174,1.0,1.08,0.9,1.542857142857143,1.1268471432331109
9290973,train,69,0.5330165753370978,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.4166666666666667,143.25,142.26666666666668,3.1,1.1566760714756013,0.6641604010025062,1.67,1.29,1.101063829787234,1.1797911881636771
9331384,train,14454,0.5096480156230561,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4444444444444444,135.2,146.53333333333333,1.0,0.6850108009745062,0.45,0.86,0.75,0.8378378378378378,0.8282385164649538
9433430,train,10618,0.579205503122125,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.181818181818182,170.8,166.06666666666666,1.44,1.007610344193567,1.1524083393242273,1.79,1.55,0.8869565217391304,1.044525654407488
9433066,train,6838,0.5597027373840378,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.0,156.8,153.53333333333333,0.65,1.4520063525674964,1.2546816479400749,1.67,2.17,1.5416666666666667,1.0503268688064402
9457384,train,35790,0.5340176335916141,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8888888888888888,153.06666666666666,154.53333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9657136,train,251,0.6087113292611532,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.75,111.25,158.8,0.67,0.7599277978339352,0.4421052631578947,2.33,1.33,1.0,0.8954975866944709
9094259,train,46780,0.5774097962653008,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8181818181818182,143.0,145.33333333333334,1.0,1.1209556126192224,3.0277777777777777,0.7,0.8,0.8846153846153846,0.9956063536300316
9866331,train,17583,0.5692088474390099,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.833333333333333,150.03333333333333,135.66666666666666,1.09,0.7964815079746995,1.2603550295857988,0.33,0.41,0.6710526315789473,0.9108531393582217
9301963,train,202,0.501715223429607,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,7.0,164.21428571428572,137.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9272801,train,33935,0.6057420033821024,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7272727272727273,144.26666666666668,153.13333333333333,0.55,0.748780271011876,0.3976311336717428,0.6,0.69,0.8074534161490683,0.8438281367567761
9250359,train,146,0.6012287859849862,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5,180.5,147.33333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9644109,train,202,0.5211761044311807,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,3.6,145.83333333333334,144.13333333333333,0.82,1.0006600299356827,1.3537953795379538,1.05,0.81,0.859375,1.095747228736205
9085061,train,8987,0.587691954600765,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6923076923076923,153.86666666666667,153.2,0.66,1.1292435811372643,0.9276315789473684,0.83,1.18,0.6923076923076924,0.881892384273057
9684982,train,11283,0.6074893646094995,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,3.0,129.8,144.13333333333333,0.49,0.8568080201742037,0.3099173553719008,1.0,1.21,0.8823529411764706,0.930580807991762
9128419,train,48334,0.5843258909803892,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.8461538461538465,168.26666666666668,144.86666666666667,1.0,1.0,1.0,6.0,1.0,0.75,0.0
9128412,train,30407,0.528509665881187,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5,169.43333333333334,142.46666666666667,0.72,0.7011339833943021,0.4003724394785847,0.69,0.6,1.2903225806451613,0.8691617709165551
9262224,train,36084,0.5095719213732788,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.2222222222222223,143.36666666666667,140.13333333333333,1.06,0.9732803856203264,1.4634146341463414,0.71,1.1,1.0,0.970849270780213
9128699,train,30428,0.5154975312055715,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7777777777777778,169.5,164.86666666666667,0.83,0.8335348062918387,0.8790697674418605,1.0,1.16,1.2500000000000002,0.8908281267649387
8887759,train,33928,0.5836662974587141,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5,156.16666666666666,148.06666666666666,0.81,0.7250173618203357,0.5635359116022098,0.75,1.35,0.8205128205128205,0.902211367433674
9327583,train,251,0.5647496388700084,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.0,122.0,130.8,1.0,0.8044338875692795,2.095238095238096,1.2,0.67,0.6666666666666666,1.299779279739327
9096989,train,202,0.5578654724307777,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4444444444444444,175.5,148.46666666666667,4.67,1.0281344410876134,0.504424778761062,2.4,1.0,1.0,1.0643178344389848
9388371,train,17653,0.5823808754852317,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8888888888888888,163.16666666666666,124.93333333333334,0.92,1.2110063055612983,1.383177570093458,2.14,2.04,0.8833333333333333,1.0679975799426853
9256365,train,48,0.5986764477330858,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4117647058823529,147.66666666666666,153.0,0.42,0.7332244180149767,0.7043580683156655,1.2,0.75,0.911764705882353,0.7995716874407839
8887808,train,33949,0.5949546063452067,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8,149.46666666666667,151.8,0.53,0.7363786421678886,0.1793103448275862,0.74,1.06,0.926470588235294,0.8930626290502989
9094273,train,46773,0.5509809689399905,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,143.26666666666668,140.86666666666667,1.38,1.0329695524578135,1.6111111111111112,0.31,0.55,1.0,1.02593777762875
9433073,train,7573,0.5486877294851171,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,156.8,153.53333333333333,2.37,1.1623212200365605,1.787878787878788,1.29,0.95,0.9545454545454546,1.100567128765919
9301970,train,202,0.6066086914370241,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,7.0,165.5625,141.8,1.0,1.627225032789957,1.0,1.0,1.0,1.0,1.2302427706194956
9256561,train,48,0.5652667398605499,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7058823529411765,0.0,157.46666666666667,0.32,0.8889775790740225,0.8125984251968503,0.43,1.39,0.7663398692810457,0.8777395568079729
9084998,train,8917,0.5341327811865038,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8666666666666667,154.2,153.4,0.44,1.0742492906836645,1.1090909090909091,0.67,0.29,0.7826086956521738,0.9857533354156344
9489465,train,46738,0.554363230838625,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9523809523809524,148.43333333333334,132.2,0.89,1.230680560678716,4.618421052631579,0.55,1.0,1.034013605442177,1.041382475400452
9128377,train,30393,0.5911858908205874,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.333333333333333,162.93333333333334,141.46666666666667,0.33,1.031506357354605,2.2857142857142856,1.03,0.69,0.8269230769230769,1.0248279232107866
9587094,train,36084,0.5015750330362955,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.7777777777777777,161.46666666666667,152.13333333333333,0.91,0.8547741352676114,0.7239478957915831,1.75,3.03,1.65,1.0190229043870325
9433045,train,9701,0.6101338924953377,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8333333333333334,156.8,153.53333333333333,0.66,1.278111846061335,0.8938053097345132,0.96,0.6,0.8948412698412698,0.9354937643236794
9085103,train,8917,0.5906081407891348,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6363636363636364,148.1,142.93333333333334,1.76,0.8489822957311745,0.6940298507462687,1.75,2.12,0.9,0.948151412092192
9837253,train,202,0.6036800312108989,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.3333333333333333,159.9,128.6,1.0,1.0,1.0,1.0,1.44,0.1515151515151515,0.0
9457580,train,45072,0.5301640871326162,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5555555555555556,159.76666666666668,150.26666666666668,1.2,0.7917570761864354,0.1333333333333333,0.8,0.3,0.8518518518518519,0.8397930731909002
9150126,train,216,0.5772983545591619,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8571428571428571,0.0,146.06666666666666,2.92,1.2573991801343551,1.4586466165413534,2.62,6.25,0.7826086956521738,0.9646335695477112
9271681,train,47480,0.5945831302522354,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0909090909090908,141.1,137.93333333333334,5.0,0.6705428366797559,0.4266055045871559,1.43,1.0,1.375,1.2517481166644673
8887850,train,33928,0.6249042687150874,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.125,144.96666666666667,147.8,2.64,1.3579080350279142,5.56923076923077,2.5,2.11,1.3333333333333333,1.193231256576842
9823071,train,202,0.6107791751498989,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.25,158.75,123.8,0.25,0.7814197233476937,1.1908396946564883,1.18,1.14,0.8669950738916256,0.7846928971471231
9837218,train,272,0.5455650550154549,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.0,0.0,128.26666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9516520,train,30393,0.6239791794035531,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,3.2,182.66666666666663,173.26666666666668,1.08,1.2839746705019923,1.0942528735632184,2.4,2.89,1.04,1.0905788584089764
9433129,train,8917,0.5955767522480675,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.625,157.26666666666668,147.6,1.14,0.8822774676770223,0.9850746268656716,1.5,3.43,0.9932432432432432,0.9350138568682228
9344250,train,23750,0.5710958406954068,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.5,140.26666666666668,147.33333333333334,0.9,1.486947749540511,0.9435897435897436,0.9,0.9,1.1515151515151514,1.1628023219684078
9331349,train,14860,0.5781459898811937,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,127.4,135.46666666666667,1.0,0.8514639204911021,1.0,1.0,1.18,0.4651162790697674,1.292057195453986
9097164,train,237,0.5465638449055146,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,0.0,155.46666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9262056,train,36070,0.5805304828003472,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.1,156.5,140.86666666666667,0.52,0.6662603332489476,0.7853403141361256,0.73,2.6,1.3333333333333333,0.8217219749659187
9433010,train,10576,0.6141882936352066,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.631578947368421,172.13333333333333,162.46666666666667,1.54,0.8290176813605086,0.6156716417910448,0.79,1.74,1.2432432432432432,0.907540099592596
9516814,train,30435,0.6009140241771194,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.875,174.6,160.2,0.47,1.0672920075021737,0.6486486486486487,1.2,0.52,1.2195121951219514,1.0780409818056789
9330586,train,12046,0.6178420409697957,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.333333333333333,134.66666666666666,149.53333333333333,0.94,0.9891136775238668,1.2756132756132756,1.0,0.62,0.6964285714285714,1.1034266838404987
9516793,train,30428,0.5902772607678826,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.238095238095238,173.26666666666668,164.0,1.03,0.7343120533870975,0.78544061302682,1.04,0.52,1.0235294117647058,0.937658890411646
9084970,train,10366,0.6265472280119575,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5,158.63333333333333,153.13333333333333,0.68,0.8559618433112963,0.940377358490566,0.67,0.24,0.6666666666666666,0.8612709069053213
9344320,train,22497,0.6035424784437903,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.75,143.36666666666667,128.33333333333334,1.45,0.8940733270052208,0.6440677966101694,1.2,1.45,1.375,0.9197926844979804
9516408,train,30428,0.5894758744222316,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,172.16666666666666,157.46666666666667,1.88,0.8811074157303371,0.8546583850931677,1.0,0.36,0.9307692307692308,0.9726538744511928
9292562,train,55,0.5746517527627215,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.4285714285714286,150.625,149.26666666666668,0.91,0.8703346704371334,1.621402042711235,1.22,1.17,0.967032967032967,1.1243090157879765
9344299,train,23841,0.5347687734550919,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4285714285714285,143.3,130.33333333333334,0.78,0.8880263068682623,0.9661016949152542,1.0,0.39,1.0,1.049832309007973
8950808,train,55,0.6597630903254421,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4347826086956521,168.0,131.73333333333332,0.37,0.7069144365570257,0.9399293286219084,0.57,0.62,0.8611111111111112,0.878046909670243
9128440,train,48334,0.6008408809849679,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.65,168.1,147.53333333333333,0.12,1.2306336088154273,2.75,0.54,0.82,0.9629629629629628,0.8594282199741257
9272395,train,33942,0.556975114771923,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.0,162.4,132.8,0.48,1.0774837847189935,0.3186274509803922,0.62,0.48,0.984375,0.9716683456862772
9433787,train,6698,0.5636578902531683,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.5555555555555556,166.33333333333334,155.53333333333333,0.62,1.2936186176908877,1.4826666666666668,1.17,0.62,0.920754716981132,1.0410641453151055
9388469,train,17653,0.5953859635606804,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8333333333333334,154.93333333333334,158.8,1.03,0.8954043064113182,1.6573208722741437,0.33,0.59,0.6746031746031746,0.9415315731899496
9457531,train,45072,0.5161270648952742,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.3076923076923077,161.8,134.4,1.0,1.2690536370543817,1.0,1.0,0.57,1.3333333333333333,0.8308724870128115
9407740,train,48950,0.5660655812521445,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7368421052631579,147.13333333333333,134.4,1.0,1.5223733396961745,12.4,1.33,1.0,0.4615384615384615,1.142549257473742
9085257,train,9967,0.5647113998597421,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0769230769230769,164.36666666666667,157.2,0.71,1.247671543629276,0.7832167832167832,1.22,0.59,1.0412698412698411,1.2037295595869058
9272654,train,33921,0.5343657127487815,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7222222222222222,152.96666666666667,134.13333333333333,0.89,0.9001910887397464,0.3610315186246418,1.04,0.69,0.8080808080808081,0.9658213411464512
9076955,train,42573,0.5908081734824332,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.1428571428571428,147.5,151.13333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0
